Frequenz	Amplitude
Hz	9-4-13mm
9338,62293	0,00893
9348,39107	0,00888
9359,28989	0,00928
9368,86304	0,00947
9378,55713	0,00948
9389,68259	0,00956
9399,17281	0,01006
9408,77083	0,01029
9418,48854	0,01034
9429,53706	0,01060
9439,05118	0,01103
9448,68266	0,01116
9458,42992	0,01114
9469,39647	0,01154
9478,93953	0,01189
9488,60361	0,01196
9498,38035	0,01189
9509,26642	0,01248
9518,83947	0,01276
9528,53424	0,01280
9539,64925	0,01290
9549,14246	0,01349
9558,74555	0,01370
9568,46898	0,01367
9579,50436	0,01399
9589,02366	0,01448
9598,66011	0,01461
9608,41398	0,01452
9619,36948	0,01506
9628,91644	0,01545
9638,58506	0,01549
9648,36380	0,01537
9659,23831	0,01612
9668,81698	0,01642
9678,51699	0,01639
9689,61875	0,01653
9699,11617	0,01721
9708,72663	0,01741
9718,45691	0,01733
9729,47817	0,01775
9739,00149	0,01833
9748,64422	0,01845
9758,40321	0,01832
9769,34217	0,01903
9778,89692	0,01951
9788,57061	0,01955
9799,73793	0,01946
9809,21380	0,02042
9818,79923	0,02079
9828,50583	0,02077
9839,59282	0,02106
9849,09651	0,02194
9858,71277	0,02226
9868,44899	0,02226
9879,45696	0,02302
9888,98808	0,02391
9898,63613	0,02427
9908,39885	0,02437
9919,32763	0,02574
9928,88682	0,02675
9938,56520	0,02724
9949,72445	0,02775
9959,20549	0,02969
9968,79282	0,03090
9978,49863	0,03166
9989,58589	0,03312
9999,09059	0,03551
10008,70544	0,03715
10018,43719	0,03841
10029,45433	0,04135
10038,98094	0,04462
10048,62119	0,04717
10058,37074	0,04946
10069,32559	0,05486
10078,87140	0,05976
10088,52984	0,06400
10099,73452	0,06892
10109,19033	0,07776
10118,73731	0,08512
10128,38966	0,09080
10139,54611	0,09695
10148,98212	0,10368
10158,53480	0,10475
10168,22630	0,10092
10179,30230	0,09723
10188,80036	0,09253
10198,44739	0,08475
10208,22541	0,07633
10219,17102	0,07207
10228,74580	0,06758
10238,43981	0,06280
10249,59157	0,05853
10259,06964	0,05716
10268,67105	0,05430
10278,39941	0,05096
10289,46245	0,04916
10298,97446	0,04859
10308,60348	0,04692
10318,35295	0,04463
10329,33742	0,04418
10338,89669	0,04417
10348,56085	0,04384
10358,32981	0,04336
10369,23325	0,04551
10378,80157	0,04670
10388,48912	0,04716
10399,63348	0,04823
10409,11731	0,05133
10418,71037	0,05331
10428,41983	0,05465
10439,49774	0,05780
10448,99885	0,06196
10458,61153	0,06481
10468,33633	0,06686
10479,34862	0,07188
10488,86176	0,07618
10498,49180	0,07830
10508,23274	0,07879
10519,17279	0,08270
10528,71175	0,08335
10538,38322	0,08114
10549,54721	0,07837
10559,01451	0,07786
10568,61059	0,07455
10578,33889	0,06984
10589,39034	0,06693
10598,90755	0,06486
10608,55353	0,06127
10618,32028	0,05721
10629,26481	0,05588
10638,82158	0,05407
10648,50505	0,05128
10659,67305	0,04839
10669,15035	0,04832
10678,74216	0,04694
10688,45734	0,04486
10699,53630	0,04362
10709,04244	0,04364
10718,66677	0,04259
10728,41150	0,04103
10739,40475	0,04095
10748,93988	0,04104
10758,59768	0,04023
10768,36879	0,03909
10779,28106	0,04001
10788,84613	0,04027
10798,53177	0,03976
10809,67686	0,03933
